playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
bandaan01,2021,1,NYN,NL,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2021,2,PIT,NL,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2022,3,NYA,AL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2022,1,PIT,NL,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2022,2,TOR,AL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2023,1,WAS,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bandaan01,2024,1,LAN,NL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bandyje01,2015,1,LAA,AL,2,,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
bandyje01,2016,1,LAA,AL,70,,209,23,49,9,0,8,25,1,0,11,38,0,4,3,4,5,
bandyje01,2017,1,MIL,NL,60,,169,14,35,6,0,6,18,1,0,15,51,0,4,0,0,5,
bandyje01,2018,1,MIL,NL,24,,64,5,12,2,0,1,1,0,0,3,23,0,4,0,0,0,
banksta01,2022,1,CHA,AL,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
banksta01,2023,1,CHA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
banksta01,2024,1,CHA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banksta01,2024,2,PHI,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bannory01,2022,2,ATL,NL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bannory01,2022,1,BAL,AL,4,,14,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,
bannory01,2023,1,HOU,AL,2,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
banueda01,2024,1,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banuema01,2015,1,ATL,NL,7,,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,
banuema01,2019,1,CHA,AL,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
banuema01,2022,1,NYA,AL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
banuema01,2022,2,PIT,NL,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baragca01,2020,1,SFN,NL,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baragca01,2021,1,SFN,NL,25,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
barbajo01,2016,1,NYA,AL,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barbajo01,2017,1,PIT,NL,24,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barbajo01,2018,1,DET,AL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardda01,2020,1,COL,NL,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardda01,2021,1,COL,NL,67,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardda01,2022,1,COL,NL,57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardda01,2023,1,COL,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardlu01,2018,1,LAA,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardlu01,2019,1,LAA,AL,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardlu01,2020,1,LAA,AL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardlu01,2022,2,NYA,AL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bardlu01,2022,1,TBA,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bargead01,2024,1,TOR,AL,69,69,208,20,41,11,0,7,28,2,0,14,60,0,1,0,1,1,0
barkelu01,2022,1,MIL,NL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlojo01,2021,1,TEX,AL,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlojo01,2022,1,TEX,AL,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlojo01,2023,1,TEX,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2018,1,KCA,AL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2019,1,KCA,AL,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2020,1,KCA,AL,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2021,1,KCA,AL,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2022,1,KCA,AL,69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2023,1,KCA,AL,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2023,2,SDN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barlosc01,2024,1,CLE,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barmecl01,2015,1,SDN,NL,98,,207,24,48,14,1,3,16,0,1,10,55,2,4,3,0,0,
barneau01,2015,1,LAN,NL,20,,29,4,6,2,0,0,1,1,0,6,6,0,1,1,0,2,
barneau01,2016,1,LAN,NL,21,,32,3,5,1,0,0,2,0,0,5,9,0,0,0,0,0,
barneau01,2017,1,LAN,NL,102,,218,35,63,15,2,8,38,4,1,39,43,1,5,0,0,6,
barneau01,2018,1,LAN,NL,100,,200,32,41,5,0,4,14,4,3,31,67,4,6,1,0,7,
barneau01,2019,1,LAN,NL,75,,212,28,43,12,1,5,25,3,0,23,56,3,5,0,2,8,
barneau01,2020,1,LAN,NL,29,,86,14,21,3,0,1,9,3,0,13,24,0,2,2,1,0,
barneau01,2021,1,LAN,NL,77,,200,28,43,8,0,6,23,1,0,20,56,1,4,1,0,6,
barneau01,2022,1,LAN,NL,62,,179,31,38,6,0,8,26,2,1,27,37,0,3,2,1,5,
barneau01,2023,1,LAN,NL,59,59,178,15,32,5,0,2,11,2,1,17,43,0,2,1,2,7,
barneau01,2024,1,LAN,NL,54,54,140,12,37,3,0,1,11,3,0,14,36,0,0,2,0,3,0
barnebr02,2015,1,COL,NL,106,,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6,
barnebr02,2016,1,COL,NL,48,,100,10,22,6,2,0,8,1,2,3,30,0,1,5,0,0,
barnebr02,2018,1,CLE,AL,19,,19,2,5,0,0,1,2,0,0,2,5,0,0,0,0,1,
barnech01,2021,1,MIN,AL,9,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
barneda01,2015,1,LAN,NL,2,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneda01,2015,2,TOR,AL,15,,23,4,7,1,0,2,4,0,0,1,2,0,0,2,0,0,
barneda01,2016,1,TOR,AL,104,,279,35,75,13,2,4,19,2,2,22,48,1,1,2,2,8,
barneda01,2017,1,TOR,AL,129,,336,34,78,14,0,6,25,7,2,18,64,0,2,5,1,13,
barneda02,2016,1,TOR,AL,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneda02,2017,1,TOR,AL,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneda02,2018,1,TOR,AL,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2016,1,MIL,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2017,1,MIL,NL,73,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
barneja01,2018,1,MIL,NL,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2019,2,KCA,AL,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2019,1,MIL,NL,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2020,1,LAA,AL,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2021,1,NYN,NL,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2021,2,TOR,AL,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2022,1,DET,AL,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2022,2,NYA,AL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2023,1,SLN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneja01,2024,1,WAS,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnema01,2015,1,BOS,AL,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2016,1,BOS,AL,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2017,1,BOS,AL,70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2018,1,BOS,AL,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2019,1,BOS,AL,70,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
barnema01,2020,1,BOS,AL,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2021,1,BOS,AL,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2022,1,BOS,AL,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2023,1,MIA,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnema01,2024,1,WAS,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barneto01,2016,1,TEX,AL,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneto01,2017,1,TEX,AL,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneto01,2018,1,TEX,AL,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barneto01,2019,1,CHN,NL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barnhtu01,2015,1,CIN,NL,81,,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10,
barnhtu01,2016,1,CIN,NL,115,,377,34,97,23,1,7,51,1,0,36,72,8,2,2,3,12,
barnhtu01,2017,1,CIN,NL,121,,370,26,100,24,2,7,44,4,0,42,68,11,3,5,3,12,
barnhtu01,2018,1,CIN,NL,138,,460,50,114,21,3,10,46,0,4,54,96,2,2,3,3,13,
barnhtu01,2019,1,CIN,NL,114,,316,32,73,14,0,11,40,1,0,44,83,7,2,1,1,5,
barnhtu01,2020,1,CIN,NL,38,,98,10,20,3,0,5,13,0,0,12,28,0,0,0,0,2,
barnhtu01,2021,1,CIN,NL,116,,348,41,86,21,0,7,48,0,0,29,100,1,8,0,3,8,
barnhtu01,2022,1,DET,AL,94,,281,16,62,10,0,1,16,0,0,25,74,0,1,1,0,7,
barnhtu01,2023,1,CHN,NL,47,43,109,6,22,3,0,1,9,1,0,12,42,0,1,0,1,4,
barnhtu01,2024,1,ARI,NL,31,31,81,13,14,3,0,0,6,1,0,13,31,0,0,2,0,0,0
baronst01,2015,1,SEA,AL,4,,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
baronst01,2018,1,SLN,NL,2,,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,
baronst01,2019,1,PIT,NL,7,,10,0,2,1,0,0,1,0,0,0,6,0,0,0,0,0,
barraky01,2015,1,MIA,NL,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2016,1,MIA,NL,75,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
barraky01,2017,1,MIA,NL,66,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
barraky01,2018,1,MIA,NL,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2019,2,SFN,NL,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2019,1,WAS,NL,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2021,1,MIN,AL,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2022,1,LAA,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barraky01,2023,1,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreaa01,2015,1,WAS,NL,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreaa01,2019,1,WAS,NL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreaa01,2020,1,WAS,NL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrefr02,2017,1,OAK,AL,25,,71,10,14,1,2,2,6,2,0,5,33,0,0,0,0,1,
barrefr02,2018,1,OAK,AL,32,,73,10,17,4,0,5,16,0,0,1,29,0,1,0,0,3,
barrefr02,2019,1,OAK,AL,23,,57,6,7,2,0,2,5,1,0,1,23,0,0,0,0,0,
barrefr02,2020,2,LAA,AL,6,,17,0,2,0,0,0,2,1,0,0,8,0,1,0,0,0,
barrefr02,2020,1,OAK,AL,15,,10,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,
barreja01,2016,1,ARI,NL,68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreja01,2017,1,ARI,NL,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreja01,2018,1,ARI,NL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barreja01,2019,1,NYA,AL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrelu01,2021,1,OAK,AL,6,,8,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,
barrelu01,2022,1,OAK,AL,32,,77,3,18,5,0,1,7,3,0,6,17,0,1,0,1,2,
barrema03,2021,1,BAL,AL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barretr01,2019,1,WAS,NL,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barretr01,2021,1,WAS,NL,30,,91,8,24,3,1,2,10,0,0,12,22,2,4,0,0,3,
barretr01,2022,1,WAS,NL,19,,50,2,9,1,0,0,4,0,0,2,16,0,0,1,0,1,
barretr01,2023,1,SLN,NL,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrija01,2018,1,LAA,AL,26,,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
barrija01,2019,1,LAA,AL,19,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
barrija01,2020,1,LAA,AL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrija01,2021,1,LAA,AL,13,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
barrija01,2022,1,LAA,AL,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrija01,2023,1,LAA,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barriyh01,2015,1,MIL,NL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
barrojo01,2024,1,ARI,NL,8,8,17,3,3,2,0,0,1,1,0,0,2,0,0,1,0,0,0
bartjo01,2020,1,SFN,NL,33,,103,15,24,5,2,0,7,0,0,3,41,0,5,0,0,1,
bartjo01,2021,1,SFN,NL,2,,6,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,
bartjo01,2022,1,SFN,NL,97,,261,34,56,6,0,11,25,2,1,26,112,0,4,0,0,5,
bartjo01,2023,1,SFN,NL,30,30,87,9,18,5,0,0,5,0,0,3,23,0,4,0,1,0,
bartjo01,2024,1,PIT,NL,80,80,253,38,67,11,0,13,45,0,0,22,73,0,6,0,1,8,0
basablu01,2020,1,SFN,NL,9,,14,5,2,0,0,0,1,2,0,4,5,0,0,0,0,0,
basabos01,2023,1,TBA,AL,31,31,87,15,19,5,0,1,12,0,1,6,25,0,1,0,0,2,
bashlty01,2018,1,NYN,NL,24,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bashlty01,2019,1,NYN,NL,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bashlty01,2020,1,PIT,NL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2015,1,TEX,AL,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2017,1,TEX,AL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2018,1,CHN,NL,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2019,1,SEA,AL,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2020,1,TOR,AL,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2021,1,MIA,NL,70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2022,1,MIA,NL,46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2022,2,TOR,AL,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassan01,2023,1,TOR,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2015,1,OAK,AL,18,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bassich01,2016,1,OAK,AL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2018,1,OAK,AL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2019,1,OAK,AL,28,,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,
bassich01,2020,1,OAK,AL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2021,1,OAK,AL,27,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
bassich01,2022,1,NYN,NL,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2023,1,TOR,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bassich01,2024,1,TOR,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassobr01,2024,1,OAK,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bastaan01,2015,1,PIT,NL,66,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
bastaan01,2016,1,NYN,NL,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bastaan01,2016,2,PIT,NL,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bastaan01,2017,1,PIT,NL,9,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
battema01,2022,1,SDN,NL,15,,19,0,2,1,0,0,1,0,0,2,6,0,1,0,0,0,
battema01,2023,1,SDN,NL,43,43,120,19,31,6,0,2,11,2,2,17,30,0,1,1,0,0,
battema01,2024,1,SDN,NL,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
battepe01,2023,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
batybr01,2022,1,NYN,NL,11,,38,4,7,0,0,2,5,0,0,2,8,0,1,0,0,0,
batybr01,2023,1,NYN,NL,108,108,353,41,75,12,0,9,34,2,0,29,109,0,2,1,1,8,
batybr01,2024,1,NYN,NL,50,50,153,15,35,3,0,4,16,0,0,16,42,1,1,1,0,3,0
bauerja01,2018,1,TBA,AL,96,,323,48,65,22,2,11,48,6,6,54,104,0,3,2,6,3,
bauerja01,2019,1,CLE,AL,117,,372,46,84,16,1,12,43,3,3,45,115,0,3,0,3,3,
bauerja01,2021,1,CLE,AL,43,,100,7,19,3,0,2,6,0,1,12,27,1,0,0,0,0,
bauerja01,2021,2,SEA,AL,72,,182,20,40,4,0,2,13,6,0,18,51,0,2,0,0,1,
bauerja01,2023,1,NYA,AL,84,84,242,28,49,15,0,12,30,3,2,27,95,0,0,0,3,3,
bauerja01,2024,1,MIL,NL,117,116,302,45,60,9,2,12,43,13,1,39,118,1,5,0,0,0,0
bauertr01,2015,1,CLE,AL,31,,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
bauertr01,2016,1,CLE,AL,35,,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,
bauertr01,2017,1,CLE,AL,32,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bauertr01,2018,1,CLE,AL,28,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bauertr01,2019,2,CIN,NL,10,,14,1,2,0,0,0,0,0,0,2,9,0,0,0,0,0,
bauertr01,2019,1,CLE,AL,24,,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,
bauertr01,2020,1,CIN,NL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bauertr01,2021,1,LAN,NL,17,,30,0,1,0,0,0,1,0,0,1,11,0,0,3,0,0,
baumabu01,2016,1,SDN,NL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumabu01,2017,1,SDN,NL,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumabu01,2018,2,NYN,NL,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumabu01,2018,1,SDN,NL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumami01,2021,1,BAL,AL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumami01,2022,1,BAL,AL,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumami01,2023,1,BAL,AL,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
baumami01,2024,4,LAA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baumami01,2024,1,BAL,AL,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baumami01,2024,5,MIA,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baumami01,2024,2,SEA,AL,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baumami01,2024,3,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautife01,2022,1,BAL,AL,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bautife01,2023,1,BAL,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bautige01,2018,1,NYN,NL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bautige01,2019,1,SEA,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bautijo02,2015,1,TOR,AL,153,,543,108,136,29,3,40,114,8,2,110,106,2,5,0,8,19,
bautijo02,2016,1,TOR,AL,116,,423,68,99,24,1,22,69,2,2,87,103,1,3,0,4,21,
bautijo02,2017,1,TOR,AL,157,,587,92,119,27,0,23,65,6,3,84,170,3,8,0,7,16,
bautijo02,2018,1,ATL,NL,12,,35,3,5,1,0,2,5,0,0,5,12,0,0,0,0,0,
bautijo02,2018,2,NYN,NL,83,,245,37,50,13,0,9,37,2,2,51,84,2,5,0,1,2,
bautijo02,2018,3,PHI,NL,27,,45,12,11,4,0,2,6,2,1,11,15,0,1,0,0,0,
bautira01,2017,1,WAS,NL,17,,25,2,4,0,0,0,0,0,0,2,5,0,0,0,0,1,
bautira01,2018,1,WAS,NL,9,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
baxtemi01,2015,1,CHN,NL,34,,57,6,14,1,0,0,2,0,0,7,14,1,2,0,0,3,
bazared01,2021,1,BOS,AL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazared01,2022,1,BOS,AL,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazared01,2023,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazared01,2023,2,SEA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazared01,2024,1,SEA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bazsh01,2021,1,TBA,AL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazsh01,2022,1,TBA,AL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bazsh01,2024,1,TBA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beachbr01,2015,1,LAN,NL,2,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
beaslje01,2020,1,ARI,NL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beaslje01,2021,1,TOR,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beaslje01,2022,1,TOR,AL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beatope01,2017,1,PHI,NL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beatyma01,2019,1,LAN,NL,99,,249,36,66,19,1,9,46,5,0,17,33,2,2,0,0,6,
beatyma01,2020,1,LAN,NL,21,,50,8,11,1,0,2,5,0,0,2,14,0,2,0,0,3,
beatyma01,2021,1,LAN,NL,120,,204,35,55,4,1,7,40,2,2,20,44,0,10,0,0,3,
beatyma01,2022,1,SDN,NL,20,,43,6,4,1,1,0,1,0,0,2,8,0,2,0,0,3,
beatyma01,2023,2,KCA,AL,26,26,56,7,13,4,0,0,3,0,0,6,12,0,5,0,0,1,
beatyma01,2023,1,SFN,NL,4,4,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,
beckch02,2015,1,CHA,AL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beckch02,2016,1,CHA,AL,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beckch02,2017,1,CHA,AL,57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
beckch02,2018,1,CHA,AL,14,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
beckch02,2018,2,NYN,NL,6,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
beckhgo01,2015,1,CHA,AL,100,,211,24,44,8,0,6,20,0,1,19,43,1,2,1,4,6,
beckhgo01,2016,1,ATL,NL,85,,240,25,52,16,1,5,30,1,0,26,50,1,4,0,3,12,
beckhgo01,2016,2,SFN,NL,3,,5,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,
beckhgo01,2017,1,SEA,AL,11,,17,2,3,0,0,0,0,1,0,1,2,0,0,0,0,2,
beckhgo01,2018,1,SEA,AL,22,,44,3,8,1,0,0,1,1,0,4,11,0,0,2,0,1,
beckhgo01,2019,1,DET,AL,83,,223,29,48,13,2,6,15,3,1,13,68,0,4,0,0,6,
beckhti01,2015,1,TBA,AL,82,,203,24,45,7,4,9,37,3,1,13,69,0,3,0,4,3,
beckhti01,2016,1,TBA,AL,64,,198,25,49,12,5,5,16,2,1,14,67,0,1,2,0,3,
