playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
castrha01,2023,1,COL,NL,LF,5,3,84,6,0,0,0,,,,,
castrha01,2023,1,COL,NL,CF,11,4,141,10,0,0,0,,,,,
castrha01,2023,1,COL,NL,RF,3,2,56,5,0,0,0,,,,,
castrwi01,2021,1,DET,AL,LF,10,10,252,16,1,0,0,,,,,
castrwi01,2022,1,DET,AL,LF,27,23,620,44,3,2,0,,,,,
castrwi01,2022,1,DET,AL,CF,16,14,364,33,1,0,0,,,,,
castrwi01,2022,1,DET,AL,RF,40,36,936,80,2,0,2,,,,,
castrwi01,2023,1,MIN,AL,LF,54,33,887,57,2,0,0,,,,,
castrwi01,2023,1,MIN,AL,CF,45,29,783,67,1,2,1,,,,,
castrwi01,2023,1,MIN,AL,RF,4,2,60,4,0,0,0,,,,,
castrwi01,2024,1,MIN,AL,LF,34,30,686,56,1,1,0,,,,,
castrwi01,2024,1,MIN,AL,CF,30,24,634,65,2,1,0,,,,,
caveja01,2018,1,MIN,AL,LF,4,3,87,4,0,0,0,,,,,
caveja01,2018,1,MIN,AL,CF,70,65,1694,139,2,4,1,,,,,
caveja01,2018,1,MIN,AL,RF,11,9,249,14,3,0,0,,,,,
caveja01,2019,1,MIN,AL,LF,10,7,204,19,1,0,0,,,,,
caveja01,2019,1,MIN,AL,CF,23,13,439,36,2,0,1,,,,,
caveja01,2019,1,MIN,AL,RF,45,34,867,70,0,3,0,,,,,
caveja01,2020,1,MIN,AL,LF,7,5,135,9,1,0,0,,,,,
caveja01,2020,1,MIN,AL,CF,22,19,483,33,0,0,0,,,,,
caveja01,2020,1,MIN,AL,RF,12,5,186,15,0,0,0,,,,,
caveja01,2021,1,MIN,AL,LF,37,15,533,27,2,0,0,,,,,
caveja01,2021,1,MIN,AL,CF,29,18,504,46,1,1,1,,,,,
caveja01,2021,1,MIN,AL,RF,11,7,198,23,1,1,0,,,,,
caveja01,2022,1,MIN,AL,LF,45,34,943,59,6,1,1,,,,,
caveja01,2022,1,MIN,AL,CF,4,2,45,7,0,0,0,,,,,
caveja01,2022,1,MIN,AL,RF,10,7,197,19,0,0,0,,,,,
caveja01,2023,1,PHI,NL,LF,35,31,774,44,1,1,1,,,,,
caveja01,2023,1,PHI,NL,CF,1,1,27,3,0,0,0,,,,,
caveja01,2023,1,PHI,NL,RF,11,6,180,14,1,0,0,,,,,
caveja01,2024,1,COL,NL,LF,32,22,605,48,2,0,1,,,,,
caveja01,2024,1,COL,NL,CF,5,5,129,7,0,0,0,,,,,
caveja01,2024,1,COL,NL,RF,92,56,1638,129,3,1,0,,,,,
cecilda01,2015,1,NYN,NL,LF,17,8,256,19,2,0,1,,,,,
cecilda01,2015,1,NYN,NL,CF,7,5,132,17,0,0,0,,,,,
cecilda01,2016,1,TOR,AL,LF,8,7,183,9,0,0,0,,,,,
cecilda01,2016,1,TOR,AL,RF,4,1,39,3,0,1,0,,,,,
cecilda01,2017,1,TOR,AL,LF,1,0,12,2,0,0,0,,,,,
cecilda01,2017,1,TOR,AL,CF,1,1,6,0,0,0,0,,,,,
celesgi01,2021,1,MIN,AL,LF,1,0,3,0,0,0,0,,,,,
celesgi01,2021,1,MIN,AL,CF,22,20,456,38,1,2,1,,,,,
celesgi01,2021,1,MIN,AL,RF,2,0,33,6,1,0,0,,,,,
celesgi01,2022,1,MIN,AL,LF,28,14,384,35,1,1,0,,,,,
celesgi01,2022,1,MIN,AL,CF,90,68,1911,192,2,3,0,,,,,
celesgi01,2022,1,MIN,AL,RF,8,5,132,11,1,0,0,,,,,
cespeyo01,2015,1,DET,AL,LF,99,99,2597,204,9,5,1,,,,,
cespeyo01,2015,2,NYN,NL,LF,35,14,470,43,1,0,0,,,,,
cespeyo01,2015,2,NYN,NL,CF,40,39,937,81,3,2,0,,,,,
cespeyo01,2016,1,NYN,NL,LF,80,61,1652,135,4,4,0,,,,,
cespeyo01,2016,1,NYN,NL,CF,63,61,1486,115,5,1,0,,,,,
cespeyo01,2017,1,NYN,NL,LF,74,75,1892,137,6,6,1,,,,,
cespeyo01,2018,1,NYN,NL,LF,35,35,881,63,4,0,0,,,,,
chavimi01,2020,1,BOS,AL,LF,12,11,287,16,1,2,1,,,,,
chavimi01,2021,2,PIT,NL,RF,1,1,12,2,0,0,0,,,,,
chavimi01,2023,1,WAS,NL,LF,1,0,6,0,0,0,0,,,,,
chavimi01,2023,1,WAS,NL,RF,1,0,3,0,0,0,0,,,,,
chiselo01,2015,1,CLE,AL,RF,51,40,1063,87,5,1,2,,,,,
chiselo01,2016,1,CLE,AL,CF,2,1,24,4,0,0,0,,,,,
chiselo01,2016,1,CLE,AL,RF,118,99,2661,186,7,3,1,,,,,
chiselo01,2017,1,CLE,AL,LF,11,8,180,13,0,0,0,,,,,
chiselo01,2017,1,CLE,AL,CF,19,19,493,40,0,0,0,,,,,
chiselo01,2017,1,CLE,AL,RF,45,33,935,49,2,0,1,,,,,
chiselo01,2018,1,CLE,AL,RF,28,24,636,38,2,1,1,,,,,
chishja01,2023,1,MIA,NL,CF,95,92,2327,171,4,3,1,,,,,
chishja01,2024,1,MIA,NL,CF,95,94,2446,223,3,2,0,,,,,
chishja01,2024,2,NYA,AL,CF,2,1,42,7,0,0,0,,,,,
choicmi01,2015,1,TEX,AL,RF,1,0,9,0,0,1,0,,,,,
choiji01,2016,1,LAA,AL,LF,20,14,339,26,0,0,0,,,,,
choiji01,2018,1,MIL,NL,LF,1,0,3,0,0,0,0,,,,,
choosh01,2015,1,TEX,AL,RF,148,144,3786,315,5,5,2,,,,,
choosh01,2016,1,TEX,AL,RF,43,42,1073,85,4,3,0,,,,,
choosh01,2017,1,TEX,AL,RF,77,75,1943,151,7,4,0,,,,,
choosh01,2018,1,TEX,AL,LF,26,26,655,41,1,2,0,,,,,
choosh01,2018,1,TEX,AL,RF,34,33,867,64,1,2,0,,,,,
choosh01,2019,1,TEX,AL,LF,40,39,983,80,0,2,0,,,,,
choosh01,2019,1,TEX,AL,RF,42,41,1083,73,0,2,0,,,,,
choosh01,2020,1,TEX,AL,LF,16,15,393,31,0,1,0,,,,,
choosh01,2020,1,TEX,AL,RF,3,2,54,10,0,0,0,,,,,
chourja01,2024,1,MIL,NL,LF,91,79,2171,159,0,0,0,,,,,
chourja01,2024,1,MIL,NL,RF,63,56,1450,127,4,0,0,,,,,
ciriape01,2015,1,ATL,NL,LF,1,0,6,1,0,0,0,,,,,
cishest01,2018,1,CHN,NL,LF,1,0,1,0,0,0,0,,,,,
clasejo01,2024,1,SEA,AL,LF,15,12,315,21,0,0,0,,,,,
clasejo01,2024,1,SEA,AL,CF,2,0,12,0,0,0,0,,,,,
clasejo01,2024,2,TOR,AL,CF,6,6,156,12,0,0,0,,,,,
clemeer01,2021,1,CLE,AL,LF,2,0,24,0,0,0,0,,,,,
clemeer01,2022,1,CLE,AL,LF,11,8,231,13,1,0,0,,,,,
clemeer01,2022,2,OAK,AL,LF,1,0,3,0,0,0,0,,,,,
clemeer01,2024,1,TOR,AL,LF,1,0,6,0,0,0,0,,,,,
clemeko01,2022,1,DET,AL,LF,9,5,133,14,1,0,0,,,,,
clemeko01,2023,1,PHI,NL,RF,1,1,24,1,0,0,0,,,,,
clemeko01,2024,1,PHI,NL,LF,7,1,60,5,0,0,0,,,,,
coatsja01,2016,1,CHA,AL,LF,7,3,101,4,0,0,0,,,,,
coatsja01,2016,1,CHA,AL,RF,11,8,205,13,0,0,0,,,,,
coghlch01,2015,1,CHN,NL,LF,99,87,2252,128,8,0,0,,,,,
coghlch01,2015,1,CHN,NL,RF,21,20,444,36,1,0,0,,,,,
coghlch01,2016,2,CHN,NL,LF,25,24,519,34,2,0,0,,,,,
coghlch01,2016,2,CHN,NL,RF,6,4,78,6,0,0,0,,,,,
coghlch01,2016,1,OAK,AL,LF,4,2,51,1,0,0,0,,,,,
coghlch01,2016,1,OAK,AL,RF,12,11,265,19,0,0,0,,,,,
coghlch01,2017,1,TOR,AL,LF,8,6,164,7,0,0,0,,,,,
colabch01,2015,1,TOR,AL,LF,33,33,771,47,0,2,0,,,,,
colabch01,2015,1,TOR,AL,RF,13,13,324,23,0,1,0,,,,,
colabch01,2016,1,TOR,AL,LF,1,0,3,0,0,0,0,,,,,
colasos01,2023,1,CHA,AL,CF,8,6,144,21,0,0,0,,,,,
colasos01,2023,1,CHA,AL,RF,69,59,1624,136,5,6,2,,,,,
colasos01,2024,1,CHA,AL,CF,4,3,75,7,0,0,0,,,,,
colasos01,2024,1,CHA,AL,RF,8,5,151,9,0,0,0,,,,,
colliis01,2024,1,MIL,NL,LF,5,3,90,7,0,0,0,,,,,
collity01,2015,1,DET,AL,LF,37,35,932,61,3,3,1,,,,,
collity01,2015,1,DET,AL,RF,7,5,143,12,0,1,0,,,,,
collity01,2016,1,DET,AL,LF,13,5,180,16,0,0,0,,,,,
collity01,2016,1,DET,AL,CF,29,22,621,58,2,1,1,,,,,
collity01,2016,1,DET,AL,RF,8,5,149,5,0,0,0,,,,,
collity01,2017,1,DET,AL,LF,4,1,53,6,0,0,0,,,,,
collity01,2017,1,DET,AL,CF,26,23,599,66,1,1,0,,,,,
collity01,2017,1,DET,AL,RF,17,15,386,23,2,1,0,,,,,
confomi01,2015,1,NYN,NL,LF,50,48,1169,85,6,0,0,,,,,
confomi01,2016,1,NYN,NL,LF,73,66,1685,116,3,3,1,,,,,
confomi01,2016,1,NYN,NL,CF,6,5,117,9,0,0,0,,,,,
confomi01,2016,1,NYN,NL,RF,9,5,127,9,1,0,0,,,,,
confomi01,2017,1,NYN,NL,LF,52,45,1247,91,3,2,1,,,,,
confomi01,2017,1,NYN,NL,CF,43,39,986,67,2,1,1,,,,,
confomi01,2017,1,NYN,NL,RF,11,8,223,17,0,0,0,,,,,
confomi01,2018,1,NYN,NL,LF,84,74,2034,149,2,0,0,,,,,
confomi01,2018,1,NYN,NL,CF,58,56,1505,121,3,3,0,,,,,
confomi01,2018,1,NYN,NL,RF,13,10,275,23,0,0,0,,,,,
confomi01,2019,1,NYN,NL,CF,39,33,804,55,1,0,0,,,,,
confomi01,2019,1,NYN,NL,RF,132,110,3037,242,7,3,1,,,,,
confomi01,2020,1,NYN,NL,RF,52,52,1315,92,6,0,1,,,,,
confomi01,2021,1,NYN,NL,RF,117,112,2869,192,7,5,2,,,,,
confomi01,2023,1,SFN,NL,LF,18,14,336,21,1,1,1,,,,,
confomi01,2023,1,SFN,NL,RF,96,90,2283,134,4,1,0,,,,,
confomi01,2024,1,SFN,NL,LF,106,95,2505,152,5,2,1,,,,,
congeha01,2015,1,HOU,AL,LF,1,0,6,0,0,0,0,,,,,
coningr01,2024,1,MIA,NL,LF,8,8,207,14,2,1,1,,,,,
coningr01,2024,1,MIA,NL,RF,17,13,348,27,2,0,1,,,,,
contrma01,2022,1,MIN,AL,LF,3,0,30,3,0,0,0,,,,,
contrma01,2022,1,MIN,AL,CF,13,9,251,30,2,1,0,,,,,
contrma01,2022,1,MIN,AL,RF,9,6,171,12,1,0,0,,,,,
contrwi01,2016,1,CHN,NL,LF,24,21,542,26,1,0,0,,,,,
contrwi01,2017,1,CHN,NL,LF,4,3,78,3,0,1,0,,,,,
contrwi01,2017,1,CHN,NL,RF,2,0,18,0,0,0,0,,,,,
contrwi01,2018,1,CHN,NL,LF,5,0,36,2,0,1,0,,,,,
contrwi01,2019,1,CHN,NL,LF,1,0,0,0,0,0,0,,,,,
contrwi01,2019,1,CHN,NL,RF,2,1,31,2,1,0,0,,,,,
contrwi01,2021,1,CHN,NL,LF,1,0,3,0,0,0,0,,,,,
contrwi02,2022,1,ATL,NL,LF,1,1,27,0,0,0,0,,,,,
cookbi01,2024,1,PIT,NL,LF,3,3,81,5,1,0,0,,,,,
cookbi01,2024,1,PIT,NL,CF,5,4,93,10,0,0,0,,,,,
cookbi01,2024,1,PIT,NL,RF,4,3,81,10,1,0,1,,,,,
coopega03,2018,1,MIA,NL,LF,6,3,95,8,1,0,0,,,,,
coopega03,2018,1,MIA,NL,RF,3,3,63,4,0,0,0,,,,,
coopega03,2019,1,MIA,NL,RF,31,31,744,58,4,0,1,,,,,
coopega03,2021,1,MIA,NL,RF,41,39,945,61,1,1,0,,,,,
coopega03,2024,1,CHN,NL,LF,2,0,9,1,0,0,0,,,,,
cordefr02,2017,1,SDN,NL,LF,1,1,11,0,0,0,0,,,,,
cordefr02,2017,1,SDN,NL,CF,25,22,576,43,2,2,1,,,,,
cordefr02,2018,1,SDN,NL,LF,22,22,587,41,1,2,0,,,,,
cordefr02,2018,1,SDN,NL,CF,11,10,282,15,1,1,0,,,,,
cordefr02,2018,1,SDN,NL,RF,4,4,102,5,0,0,0,,,,,
cordefr02,2019,1,SDN,NL,CF,5,3,73,6,0,0,0,,,,,
cordefr02,2019,1,SDN,NL,RF,4,1,47,2,0,0,0,,,,,
cordefr02,2020,1,KCA,AL,LF,1,1,24,3,0,0,0,,,,,
cordefr02,2020,1,KCA,AL,CF,5,3,102,6,0,1,0,,,,,
cordefr02,2020,1,KCA,AL,RF,8,4,108,6,0,1,0,,,,,
cordefr02,2021,1,BOS,AL,LF,33,27,720,40,3,2,1,,,,,
cordefr02,2021,1,BOS,AL,RF,2,1,30,4,0,0,0,,,,,
cordefr02,2022,1,BOS,AL,LF,12,8,247,12,0,1,0,,,,,
cordefr02,2022,1,BOS,AL,CF,2,1,21,4,0,0,0,,,,,
cordefr02,2022,1,BOS,AL,RF,26,11,371,34,0,1,0,,,,,
cordefr02,2023,1,NYA,AL,LF,4,4,102,6,0,0,0,,,,,
cordefr02,2023,1,NYA,AL,RF,18,15,381,28,1,0,0,,,,,
cordery01,2018,1,CHA,AL,CF,7,7,175,15,0,0,0,,,,,
cordery01,2018,1,CHA,AL,RF,9,3,102,8,0,0,0,,,,,
cordery01,2019,1,CHA,AL,LF,2,1,42,3,0,0,0,,,,,
cordery01,2019,1,CHA,AL,CF,19,13,382,47,0,0,0,,,,,
cordery01,2019,1,CHA,AL,RF,72,49,1374,103,2,3,2,,,,,
cordery01,2020,1,NYN,NL,CF,4,1,33,4,0,0,0,,,,,
cordery01,2020,1,NYN,NL,RF,1,1,24,1,0,0,0,,,,,
cordoal01,2017,1,SDN,NL,LF,43,24,712,43,1,0,0,,,,,
cordoal01,2017,1,SDN,NL,CF,7,2,75,5,0,0,0,,,,,
cordoal01,2017,1,SDN,NL,RF,3,1,39,1,0,0,0,,,,,
courtry01,2019,1,SEA,AL,LF,3,2,69,6,1,1,1,,,,,
courtry01,2019,1,SEA,AL,RF,2,2,45,3,0,0,0,,,,,
cowarka01,2018,1,LAA,AL,LF,4,3,81,4,1,0,0,,,,,
cowgico01,2015,1,LAA,AL,LF,41,12,468,36,1,0,0,,,,,
cowgico01,2015,1,LAA,AL,CF,4,1,39,5,0,0,0,,,,,
cowgico01,2015,1,LAA,AL,RF,4,4,93,11,1,0,0,,,,,
cowgico01,2016,1,CLE,AL,RF,8,4,129,10,0,0,0,,,,,
cowseco01,2023,1,BAL,AL,LF,7,5,147,11,1,0,0,,,,,
cowseco01,2023,1,BAL,AL,CF,10,8,247,22,1,0,0,,,,,
cowseco01,2023,1,BAL,AL,RF,12,4,152,7,0,1,0,,,,,
cowseco01,2024,1,BAL,AL,LF,109,91,2429,202,2,1,0,,,,,
cowseco01,2024,1,BAL,AL,CF,45,36,930,89,0,0,0,,,,,
cowseco01,2024,1,BAL,AL,RF,20,6,219,17,1,0,0,,,,,
cozendy01,2018,1,PHI,NL,LF,9,5,162,9,0,0,0,,,,,
cozendy01,2018,1,PHI,NL,RF,5,3,71,7,0,0,0,,,,,
craigal01,2015,1,BOS,AL,LF,7,4,146,11,0,0,0,,,,,
craigal01,2015,1,BOS,AL,RF,9,5,163,15,0,0,0,,,,,
crawfca02,2015,1,LAN,NL,LF,51,42,1040,38,0,0,0,,,,,
crawfca02,2016,1,LAN,NL,LF,21,18,453,28,0,0,0,,,,,
crewsdy01,2024,1,WAS,NL,CF,4,3,93,8,0,0,0,,,,,
crewsdy01,2024,1,WAS,NL,RF,30,28,728,58,1,0,0,,,,,
crispco01,2015,1,OAK,AL,LF,37,27,760,51,1,0,0,,,,,
crispco01,2016,2,CLE,AL,LF,13,13,323,22,0,0,0,,,,,
crispco01,2016,1,OAK,AL,LF,58,51,1364,84,3,3,0,,,,,
crispco01,2016,1,OAK,AL,CF,36,34,872,73,1,0,1,,,,,
crookna01,2022,1,CHN,NL,CF,1,1,15,1,0,0,0,,,,,
crookna01,2022,1,CHN,NL,RF,2,1,39,3,0,0,0,,,,,
crowape01,2023,1,CHN,NL,CF,13,3,157,12,0,0,0,,,,,
crowape01,2024,1,CHN,NL,CF,117,109,2897,306,8,3,0,,,,,
cruzne02,2015,1,SEA,AL,RF,80,80,2112,151,6,4,1,,,,,
cruzne02,2016,1,SEA,AL,RF,48,48,1202,76,2,1,1,,,,,
cruzne02,2017,1,SEA,AL,RF,5,5,84,7,0,0,0,,,,,
cruzne02,2018,1,SEA,AL,RF,4,4,79,6,0,0,0,,,,,
cruzon01,2022,1,PIT,NL,LF,1,0,3,0,0,0,0,,,,,
cruzon01,2024,1,PIT,NL,CF,23,22,585,53,0,2,0,,,,,
cuddymi01,2015,1,NYN,NL,LF,69,66,1667,96,3,3,0,,,,,
cuddymi01,2015,1,NYN,NL,RF,6,6,153,7,1,0,0,,,,,
cuevano01,2018,1,COL,NL,LF,16,13,312,13,0,0,0,,,,,
cuevano01,2018,1,COL,NL,CF,4,1,33,3,0,0,0,,,,,
cuevano01,2018,1,COL,NL,RF,26,20,503,32,1,0,1,,,,,
cuevano01,2019,1,COL,NL,LF,1,1,9,0,0,0,0,,,,,
culbech01,2016,1,LAN,NL,LF,2,0,15,2,0,0,0,,,,,
culbech01,2018,1,ATL,NL,LF,29,23,622,34,2,0,0,,,,,
culbech01,2018,1,ATL,NL,RF,2,1,34,2,0,0,0,,,,,
culbech01,2019,1,ATL,NL,LF,35,3,224,15,1,0,1,,,,,
culbech01,2019,1,ATL,NL,RF,11,5,184,12,1,0,0,,,,,
culbech01,2021,1,TEX,AL,LF,6,5,125,12,1,0,0,,,,,
culbech01,2021,1,TEX,AL,RF,1,0,6,1,0,0,0,,,,,
culbech01,2022,1,TEX,AL,LF,12,8,209,14,2,1,1,,,,,
cunnito01,2015,1,ATL,NL,LF,22,16,456,31,0,0,0,,,,,
cunnito01,2015,1,ATL,NL,CF,2,2,51,13,1,0,1,,,,,
cunnito01,2015,1,ATL,NL,RF,4,1,45,3,0,0,0,,,,,
cunnito01,2016,1,LAA,AL,LF,17,6,231,19,2,1,1,,,,,
cunnito01,2016,1,LAA,AL,CF,1,0,9,0,0,0,0,,,,,
cunnito01,2016,1,LAA,AL,RF,1,0,3,0,0,0,0,,,,,
dahlda01,2016,1,COL,NL,LF,54,46,1269,65,3,2,0,,,,,
dahlda01,2016,1,COL,NL,CF,6,5,135,10,1,0,0,,,,,
dahlda01,2016,1,COL,NL,RF,4,1,40,4,0,0,0,,,,,
dahlda01,2018,1,COL,NL,LF,34,31,805,60,2,0,1,,,,,
dahlda01,2018,1,COL,NL,CF,8,5,150,12,0,0,0,,,,,
dahlda01,2018,1,COL,NL,RF,30,23,619,37,0,0,0,,,,,
dahlda01,2019,1,COL,NL,LF,39,37,956,62,0,1,0,,,,,
dahlda01,2019,1,COL,NL,CF,40,36,903,80,1,0,0,,,,,
dahlda01,2019,1,COL,NL,RF,24,19,539,26,0,1,0,,,,,
dahlda01,2020,1,COL,NL,LF,4,3,90,4,0,0,0,,,,,
dahlda01,2020,1,COL,NL,CF,17,17,456,43,0,1,0,,,,,
dahlda01,2020,1,COL,NL,RF,2,1,33,3,0,0,0,,,,,
dahlda01,2021,1,TEX,AL,LF,31,27,725,43,2,0,1,,,,,
dahlda01,2021,1,TEX,AL,CF,1,1,24,3,0,0,0,,,,,
dahlda01,2021,1,TEX,AL,RF,12,11,274,23,0,0,0,,,,,
dahlda01,2023,1,SDN,NL,RF,3,3,60,7,1,0,1,,,,,
dahlda01,2024,1,PHI,NL,LF,13,12,276,16,1,0,0,,,,,
dahlda01,2024,1,PHI,NL,RF,2,1,30,2,0,0,0,,,,,
dalbebo01,2024,1,BOS,AL,RF,2,2,51,2,0,0,0,,,,,
danksjo02,2015,1,PHI,NL,LF,1,0,4,0,0,0,0,,,,,
darnach01,2016,1,ATL,NL,LF,8,5,138,15,1,0,0,,,,,
darnach01,2016,1,ATL,NL,CF,4,3,102,10,0,0,0,,,,,
darnach01,2016,1,ATL,NL,RF,1,1,24,2,0,0,0,,,,,
darnach01,2017,1,ATL,NL,LF,4,1,39,3,0,0,0,,,,,
darnach01,2017,3,SDN,NL,RF,1,0,5,1,0,0,0,,,,,
davisbr04,2022,1,DET,AL,RF,2,2,49,1,0,0,0,,,,,
davisch02,2015,1,BAL,AL,RF,30,29,760,39,2,0,0,,,,,
davisch02,2016,1,BAL,AL,RF,3,3,72,5,0,0,0,,,,,
davisch02,2019,1,BAL,AL,RF,1,1,24,1,0,1,0,,,,,
davishe01,2023,1,PIT,NL,RF,49,49,1252,56,3,4,1,,,,,
davisja03,2019,1,SFN,NL,RF,15,12,304,24,0,0,0,,,,,
davisja03,2020,1,SFN,NL,RF,4,4,93,8,1,1,0,,,,,
davisja03,2021,1,SFN,NL,LF,2,1,24,1,0,0,0,,,,,
davisja03,2021,1,SFN,NL,RF,1,1,21,3,1,0,1,,,,,
davisja03,2022,1,BOS,AL,LF,1,1,24,3,0,0,0,,,,,
davisja03,2022,1,BOS,AL,CF,4,2,57,3,0,0,0,,,,,
davisja03,2022,1,BOS,AL,RF,3,3,72,6,0,0,0,,,,,
davisjd01,2018,1,HOU,AL,LF,5,3,78,5,1,0,0,,,,,
davisjd01,2019,1,NYN,NL,LF,79,71,1756,92,4,2,1,,,,,
davisjd01,2020,1,NYN,NL,LF,8,7,156,8,1,1,0,,,,,
davisjd01,2022,2,SFN,NL,LF,2,0,6,0,0,0,0,,,,,
davisjo05,2018,1,TOR,AL,LF,8,2,84,5,0,0,0,,,,,
davisjo05,2018,1,TOR,AL,CF,9,4,114,14,1,1,1,,,,,
davisjo05,2019,1,TOR,AL,LF,1,1,21,3,0,0,0,,,,,
davisjo05,2019,1,TOR,AL,CF,33,22,624,50,0,1,0,,,,,
davisjo05,2019,1,TOR,AL,RF,2,1,30,2,0,0,0,,,,,
davisjo05,2020,1,TOR,AL,LF,3,2,66,2,0,0,0,,,,,
davisjo05,2020,1,TOR,AL,CF,5,3,87,12,0,0,0,,,,,
davisjo05,2020,1,TOR,AL,RF,6,4,108,6,0,0,0,,,,,
davisjo05,2021,2,NYA,AL,LF,2,0,9,0,0,0,0,,,,,
davisjo05,2021,2,NYA,AL,CF,8,5,132,17,1,0,0,,,,,
davisjo05,2021,1,TOR,AL,LF,1,0,3,0,0,0,0,,,,,
davisjo05,2021,1,TOR,AL,CF,46,20,613,48,1,0,0,,,,,
davisjo05,2022,1,MIL,NL,CF,34,26,685,56,0,1,0,,,,,
davisjo05,2023,1,MIA,NL,LF,1,0,3,0,0,0,0,,,,,
davisjo05,2023,1,MIA,NL,CF,31,25,693,49,0,0,0,,,,,
davisjo05,2023,1,MIA,NL,RF,2,2,39,2,0,0,0,,,,,
davisjo06,2019,1,TBA,AL,LF,1,0,6,1,0,0,0,,,,,
davisjo06,2019,1,TBA,AL,CF,2,0,24,1,0,0,0,,,,,
daviskh01,2015,1,MIL,NL,LF,108,107,2614,171,1,5,0,,,,,
daviskh01,2016,1,OAK,AL,LF,93,93,2389,159,4,5,3,,,,,
daviskh01,2017,1,OAK,AL,LF,116,115,2979,212,2,1,1,,,,,
daviskh01,2018,1,OAK,AL,LF,11,10,258,17,0,0,0,,,,,
daviskh01,2019,1,OAK,AL,LF,4,4,72,3,0,0,0,,,,,
daviskh01,2021,2,OAK,AL,LF,1,0,3,1,0,0,0,,,,,
daviskh01,2021,1,TEX,AL,LF,2,2,48,3,0,0,0,,,,,
davisra01,2015,1,DET,AL,LF,39,25,734,53,1,1,0,,,,,
davisra01,2015,1,DET,AL,CF,46,36,981,93,1,0,0,,,,,
davisra01,2015,1,DET,AL,RF,10,6,192,15,0,1,0,,,,,
davisra01,2016,1,CLE,AL,LF,66,40,1162,83,4,2,0,,,,,
davisra01,2016,1,CLE,AL,CF,80,66,1786,151,5,3,2,,,,,
davisra01,2016,1,CLE,AL,RF,1,1,18,1,0,0,0,,,,,
davisra01,2017,2,BOS,AL,LF,6,4,108,6,0,1,0,,,,,
davisra01,2017,2,BOS,AL,CF,4,3,90,9,0,0,0,,,,,
davisra01,2017,2,BOS,AL,RF,4,1,51,3,0,0,0,,,,,
davisra01,2017,1,OAK,AL,LF,19,9,266,11,0,0,0,,,,,
davisra01,2017,1,OAK,AL,CF,79,62,1716,147,5,2,2,,,,,
davisra01,2017,1,OAK,AL,RF,3,2,57,2,0,0,0,,,,,
davisra01,2018,1,CLE,AL,LF,30,14,482,29,1,0,0,,,,,
davisra01,2018,1,CLE,AL,CF,47,33,903,81,2,0,1,,,,,
davisra01,2018,1,CLE,AL,RF,2,0,27,2,0,0,0,,,,,
davisra01,2019,1,NYN,NL,LF,11,0,60,2,0,0,0,,,,,
davisra01,2019,1,NYN,NL,RF,3,1,36,4,0,0,0,,,,,
dazayo01,2019,1,COL,NL,LF,3,3,75,5,1,0,0,,,,,
dazayo01,2019,1,COL,NL,CF,24,19,464,40,3,2,0,,,,,
dazayo01,2019,1,COL,NL,RF,3,2,46,4,0,0,0,,,,,
dazayo01,2021,1,COL,NL,LF,12,10,238,17,0,0,0,,,,,
dazayo01,2021,1,COL,NL,CF,57,46,1214,112,0,1,0,,,,,
dazayo01,2021,1,COL,NL,RF,22,15,414,30,3,0,0,,,,,
dazayo01,2022,1,COL,NL,LF,27,23,584,44,1,4,0,,,,,
dazayo01,2022,1,COL,NL,CF,92,71,1932,208,2,2,1,,,,,
dazayo01,2022,1,COL,NL,RF,1,0,3,0,0,0,0,,,,,
dazayo01,2023,1,COL,NL,CF,23,20,507,49,0,0,0,,,,,
dazayo01,2023,1,COL,NL,RF,2,0,6,0,0,0,0,,,,,
deanau01,2018,1,MIA,NL,LF,31,31,737,57,1,1,0,,,,,
deanau01,2019,1,MIA,NL,LF,44,37,919,54,3,3,0,,,,,
deanau01,2019,1,MIA,NL,RF,5,5,150,15,0,1,0,,,,,
deanau01,2020,1,SLN,NL,LF,2,2,33,2,0,0,0,,,,,
deanau01,2020,1,SLN,NL,RF,1,0,6,0,0,0,0,,,,,
deanau01,2021,1,SLN,NL,LF,6,3,97,9,0,0,0,,,,,
deanau01,2021,1,SLN,NL,RF,3,1,37,4,0,0,0,,,,,
deanau01,2022,1,SFN,NL,LF,3,2,54,4,0,0,0,,,,,
deanau01,2022,1,SFN,NL,RF,1,0,3,0,0,0,0,,,,,
deazaal01,2015,1,BAL,AL,LF,19,19,469,39,2,1,0,,,,,
deazaal01,2015,1,BAL,AL,RF,13,8,207,17,0,0,0,,,,,
deazaal01,2015,2,BOS,AL,LF,33,19,603,32,1,0,0,,,,,
deazaal01,2015,2,BOS,AL,CF,1,1,24,1,0,0,0,,,,,
deazaal01,2015,2,BOS,AL,RF,24,21,535,31,1,0,0,,,,,
deazaal01,2015,3,SFN,NL,LF,17,13,376,33,0,1,0,,,,,
deazaal01,2016,1,NYN,NL,LF,22,8,273,15,0,1,0,,,,,
deazaal01,2016,1,NYN,NL,CF,46,29,854,71,0,1,0,,,,,
deazaal01,2016,1,NYN,NL,RF,14,8,250,20,0,0,0,,,,,
deazaal01,2017,1,WAS,NL,LF,13,7,217,13,2,0,1,,,,,
deazaal01,2017,1,WAS,NL,CF,1,1,21,2,0,0,0,,,,,
